timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
92,0.912903829816997,0.445812503702909,1,1,0,0.598863745172514,0.187875614043222,0.660032667726836,0.987740852063033,1,0,0,1,0,0,0,0.932028550710213,0.939278625251932,0.920110601419313,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.974118093991402,0.912140113152676,0,1,0,0,1,0.872613730555353,0.482456682964709,0.681351921724113,0.0151592355839614,0.973519409164137,0.923315773772968,0.969783399704011,0.972721672099199,1,0,0.9575267811756,0.29694333381584,0.961270579927731,3.66959122769139E-05,0,0,0
93,0.927721365987005,0.4469730990021,1,1,0,0.598863745172514,0.187875614043222,0.657340674507921,0.988822470656423,1,0,0,1,0,0,0,0.939842317043694,0.938463795174951,0.921768375409837,0.5,1,0.5,0.5,0,1,0,0.475594945299331,0.974338077033541,0.913878717694581,0,1,0,0,1,0.872613730555353,0.482456682964709,0.676229455777962,0.0150318525897885,0.974103079496901,0.931877909738352,0.970287027191456,0.972721672099199,1,0,0.957150830667437,0.275109225064286,0.960337554370318,3.66959122769139E-05,0,0,0
94,0.94609707069927,0.445388453157084,1,1,0,0.598863745172514,0.191488775271145,0.654936914906385,0.988307184503794,1,0,0,1,0,0,0,0.934759446995872,0.938165335042696,0.921268718700586,0.5,1,0.5,0.5,0,1,0,0.474655092233762,0.974558060075681,0.915485445862344,0,1,0,0,1,0.872613730555353,0.482456682964709,0.676229455777962,0.0157961836843428,0.974722891288593,0.93088991446781,0.97011919506859,0.972721672099199,1,0,0.958090609186801,0.301310155566151,0.961635588840859,3.66959122769139E-05,0,0,0
95,0.893769680579011,0.444808155507489,1,1,0,0.597725362526997,0.192291839191777,0.650610410165626,0.988359034670478,1,0,0,1,0,0,0,0.936580360485893,0.939550376593942,0.92131418842495,0.5,1,0.5,0.5,0,1,0,0.472152886020235,0.975401090017404,0.916145629065186,0,1,0,0,1,0.872613730555353,0.48380571330802,0.676229455777962,0.0152866185781342,0.975014868744184,0.937711489248398,0.97011919506859,0.973125760425778,1,0,0.958591681028934,0.301310155566151,0.962284099822435,3.66959122769139E-05,0,0,0
96,0.954789311250771,0.446861485805337,1,1,0,0.597725362526997,0.187875614043222,0.648783867918867,0.989028263566053,1,0,0,1,0,0,0,0.934911584744518,0.938572750081186,0.920905414469011,0.5,1,0.5,0.5,0,1,0,0.472152886020235,0.974118093991402,0.916585903835107,0,1,0,0,1,0.872613730555353,0.480769407940195,0.676229455777962,0.0152866185781342,0.974249068224697,0.937570819289804,0.970454859314323,0.972519470212129,1,0,0.957965292350747,0.301310155566151,0.961716336304997,3.66959122769139E-05,0,0,0
97,0.922645944106791,0.444250203240638,1,1,0,0.597725362526997,0.190284805805113,0.645755258341335,0.98799829416971,1,0,0,1,0,0,0,0.933090671254497,0.938572750081186,0.918816245051199,0.5,1,0.5,0.5,0,1,0,0.472152886020235,0.9730916971706,0.916101670273806,0,1,0,0,1,0.872613730555353,0.478070031126408,0.676229455777962,0.0152866185781342,0.974686749829665,0.938134968262128,0.97062269143719,0.976257681542438,1,0,0.95834124285891,0.279476046814597,0.961757089727337,3.66959122769139E-05,0,0,0
98,0.901003135778327,0.446058018620697,1,1,0,0.597725362526997,0.191087869725743,0.643207288166106,0.988693649118266,1,0,0,1,0,0,0,0.934001127999507,0.940011845136499,0.919542910209767,0.5,1,0.5,0.5,0,1,0,0.472152886020235,0.976867452922485,0.916607883230797,0,1,0,0,1,0.872613730555353,0.479082132915683,0.676229455777962,0.0152866185781342,0.975817095301015,0.934277379293167,0.967769020873073,0.971913495446041,1,0,0.95940594721016,0.305676977316461,0.963095371366523,3.66959122769139E-05,0,0,0
99,0.952339302289322,0.444897423321506,1,1,0,0.597725362526997,0.191087869725743,0.640226686269803,0.988873918883831,1,0,0,1,0,0,0,0.935518239941609,0.939414500922937,0.923426092704944,0.5,1,0.5,0.5,0,1,0,0.474030150974579,0.975474322343526,0.917004027495308,0,1,0,0,1,0.872613730555353,0.477733102572371,0.671106989831809,0.0152866185781342,0.975342987658702,0.934653845892537,0.968608312606252,0.973934252526498,1,0,0.958622961362426,0.305676977316461,0.962365606667114,3.66959122769139E-05,0,0,0
100,0.89709470575121,0.447575628317479,1,1,0,0.597725362526997,0.191087869725743,0.637631083473356,0.98959499794609,1,0,0,1,0,0,0,0.937187252657671,0.938463795174951,0.924970305775392,0.5,1,0.5,0.5,0,1,0,0.474030150974579,0.975181106975265,0.918786705304613,0,1,0,0,1,0.873645413357155,0.477733102572371,0.671106989831809,0.0152866185781342,0.975197283509323,0.92651445437191,0.970454859314323,0.973732050639428,1,0,0.958779558531973,0.283842868564908,0.962365606667114,3.66959122769139E-05,0,0,0
101,0.953097564671785,0.449093351731221,1,1,0,0.597725362526997,0.193897967033035,0.634458263322131,0.990110284098719,1,0,0,1,0,0,0,0.935669903740883,0.939441421687707,0.923971105747725,0.5,1,0.5,0.5,0,1,0,0.474030150974579,0.976134557533718,0.920591476985627,0,1,0,0,1,0.871582047753556,0.479251255256283,0.671106989831809,0.0152866185781342,0.975562113039603,0.92646744195755,0.970958486801769,0.979187716219588,1,0,0.95834124285891,0.288209690315219,0.961838090318322,3.66959122769139E-05,0,0,0
102,0.930871351488402,0.446593625504804,1,1,0,0.597725362526997,0.189079583509251,0.632631346015362,0.989440653263867,1,0,0,1,0,0,0,0.933090671254497,0.938083936824808,0.925061075137869,0.5,1,0.5,0.5,0,1,0,0.474030150974579,0.973678127907123,0.921868056313959,0,1,0,0,1,0.871582047753556,0.480769407940195,0.671106989831809,0.0152866185781342,0.973993516806451,0.93164284766655,0.969531651519711,0.974136138966007,1,0,0.958153169853787,0.305676977316461,0.962041098049479,3.66959122769139E-05,0,0,0
103,0.894527942961475,0.448379095502119,1,1,0,0.597725362526997,0.192291839191777,0.630612397983677,0.988616275807516,1,0,0,1,0,0,0,0.937414748356581,0.939903314179315,0.925606144876067,0.5,1,0.5,0.5,0,1,0,0.474030150974579,0.974191326317524,0.922418228062331,0,1,0,0,1,0.86848860883771,0.480769407940195,0.671106989831809,0.0152866185781342,0.975562113039603,0.930231373382277,0.967769020873073,0.972721672099199,1,0,0.958842119198958,0.305676977316461,0.962365606667114,3.66959122769139E-05,0,0,0
104,0.954847597093285,0.444250203240638,1,1,0,0.597725362526997,0.18707255012259,0.626766532645223,0.989801192794997,1,0,0,1,0,0,0,0.937490817230903,0.939550376593942,0.925924036078695,0.5,1,0.5,0.5,0,1,0,0.471214253543063,0.975437992244239,0.924443022652286,0,1,0,0,1,0.870035328295634,0.480769407940195,0.668034149772973,0.0152866185781342,0.976984435966543,0.932066326680281,0.9699512973863,0.972115697333112,1,0,0.960408481898593,0.305676977316461,0.963419626857311,3.66959122769139E-05,0,0,0
105,0.916578934330798,0.446058018620697,1,1,0,0.597725362526997,0.189882647429881,0.624363148103696,0.989543549718683,1,0,0,1,0,0,0,0.935897636414478,0.938409529696359,0.9283765664235,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.976244119959127,0.925719544742609,0,1,0,0,1,0.870035328295634,0.479082132915683,0.667520943915072,0.0152866185781342,0.975561828461186,0.937476427176596,0.970287027191456,0.972620571155664,1,0,0.959030192204081,0.29694333381584,0.962365606667114,3.66959122769139E-05,0,0,0
106,0.911562162579615,0.448490765557362,1,1,0,0.597725362526997,0.189882647429881,0.62195938850216,0.987921121828598,1,0,0,1,0,0,0,0.938552463825814,0.93827386599988,0.928603688263652,0.5,1,0.5,0.5,0,1,0,0.471214253543063,0.974961409996899,0.925411432536878,0,1,0,0,1,0.870035328295634,0.477902224912971,0.66291168382682,0.0149681610927021,0.975379413696047,0.926561834070757,0.969783399704011,0.972418526992375,1,0,0.959030192204081,0.29694333381584,0.962973870480045,3.66959122769139E-05,0,0,0
107,0.949422278014726,0.444451027392937,1,1,0,0.597725362526997,0.18867867796385,0.61974803468555,0.98938920503646,1,0,0,1,0,0,0,0.937945808628722,0.938627015559778,0.928467449176811,0.5,1,0.5,0.5,0,1,0,0.46902329737073,0.978590415032766,0.92631384699639,0,1,0,0,1,0.870035328295634,0.48178150972947,0.66291168382682,0.0145222874835799,0.977312839459478,0.93060747269716,0.967265393385627,0.97292387398627,1,0,0.960533603232563,0.305676977316461,0.964717661327852,3.66959122769139E-05,0,0,0
108,0.896161403697945,0.444518006682691,1,1,0,0.597725362526997,0.188277772418449,0.61657540206433,0.988667724034924,1,0,0,1,0,0,0,0.934076959899144,0.939712961055192,0.929375766451167,0.5,1,0.5,0.5,0,1,0,0.471214253543063,0.97595119065464,0.927084156129721,0,1,0,0,1,0.870035328295634,0.48178150972947,0.66291168382682,0.0152866185781342,0.9771671353101,0.930278385796638,0.967265393385627,0.973024659482243,1,0,0.960533603232563,0.305676977316461,0.964393152710217,3.66959122769139E-05,0,0,0
109,0.953914295040021,0.447263190968417,1,1,0,0.597725362526997,0.187474708497819,0.614748484757561,0.988771022429015,1,0,0,1,0,0,0,0.935821804514842,0.939495687166299,0.930238727391994,0.5,1,0.5,0.5,0,1,0,0.47371645975659,0.97595119065464,0.926798023319681,0,1,0,0,1,0.870035328295634,0.479082132915683,0.66291168382682,0.0152866185781342,0.976948009929199,0.933948292392645,0.968608312606252,0.972519470212129,1,0,0.9600952875595,0.305676977316461,0.963663134883961,3.66959122769139E-05,0,0,0
110,0.930696493960858,0.450901110252801,1,1,0,0.597725362526997,0.18667164457719,0.612345100216035,0.987637553668942,1,0,0,1,0,0,0,0.938097709402682,0.938979953145151,0.931396844673267,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.97595119065464,0.929219076650166,0,1,0,0,1,0.870035328295634,0.479082132915683,0.66291168382682,0.0152866185781342,0.975452550349152,0.93385353299495,0.968356498862529,0.97777324935278,1,0,0.959656580882268,0.305676977316461,0.963541380870636,3.66959122769139E-05,0,0,0
111,0.894819736460563,0.448267539163837,1,1,0,0.589770869461912,0.191890933646375,0.610037731036966,0.988822470656423,1,0,0,1,0,0,0,0.937490817230903,0.939387156209115,0.931260605586426,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.975511224570361,0.929703138497438,0,1,0,0,1,0.870035328295634,0.477733102572371,0.66291168382682,0.0145222874835799,0.975415839733391,0.930890281752297,0.969783399704011,0.972519470212129,1,0,0.959499983712721,0.305676977316461,0.963825642319626,3.66959122769139E-05,0,0,0
112,0.956481057829756,0.449852128150372,1,1,0,0.592613279712321,0.193094903112407,0.608787656024964,0.989337354869775,1,0,0,1,0,0,0,0.934607783196599,0.938735546516962,0.932782083794692,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.978223681274609,0.929593184280977,0,1,0,0,1,0.870035328295634,0.47807068918999,0.654713180277545,0.0155414176959972,0.977020862003888,0.93385353299495,0.969279903335411,0.972519470212129,1,0,0.959782093220406,0.29694333381584,0.96350113370199,3.66959122769139E-05,0,0,0
113,0.91016202735646,0.449249541976512,1,1,0,0.59545568996273,0.193094903112407,0.605134196471435,0.987843748517849,1,0,0,1,0,0,0,0.931725223111667,0.938735546516962,0.933122709859503,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.975181106975265,0.93049548426447,0,1,0,0,1,0.870035328295634,0.478408275807609,0.654713180277545,0.0155414176959972,0.977020862003888,0.937193985405946,0.967936852995939,0.972519470212129,1,0,0.958967631537096,0.29694333381584,0.962689609031056,3.66959122769139E-05,0,0,0
114,0.929763009764336,0.449896762057381,1,1,0,0.59545568996273,0.193094903112407,0.602826639762362,0.986813578151867,1,0,0,1,0,0,0,0.938476631926178,0.93868128103837,0.932941057743715,0.5,1,0.5,0.5,0,1,0,0.469961929847903,0.97595119065464,0.932124191827923,0,1,0,0,1,0.870035328295634,0.475371970439784,0.654713180277545,0.0145222874835799,0.975817379879432,0.934418416536248,0.970119129509167,0.979187716219588,1,0,0.958967631537096,0.305676977316461,0.962689609031056,3.66959122769139E-05,0,0,0
115,0.944930443132689,0.448669244326917,1,1,0,0.59545568996273,0.193094903112407,0.600327052328373,0.989543549718682,1,0,0,1,0,0,0,0.940221713516562,0.939278625251932,0.93337250986642,0.5,1,0.5,0.5,0,1,0,0.469961929847903,0.974081477828341,0.933554798640116,0,1,0,0,1,0.870035328295634,0.475371970439784,0.657786020336381,0.0145222874835799,0.974686749829665,0.933053954666336,0.970287027191456,0.979187716219588,1,0,0.958967631537096,0.305676977316461,0.962365606667114,3.66959122769139E-05,0,0,0
116,0.893769498435753,0.448356806977855,1,1,0,0.59545568996273,0.193094903112407,0.597634871579453,0.988127115707867,1,0,0,1,0,0,0,0.936732024285166,0.939821703986901,0.933599575011155,0.5,1,0.5,0.5,0,1,0,0.469961929847903,0.974704524727925,0.935205428361251,0,1,0,0,1,0.870035328295634,0.478745204361646,0.656762806164865,0.0152866185781342,0.975342987658702,0.935218362149349,0.970035213447734,0.971913495446041,1,0,0.959030192204081,0.301310155566151,0.962365606667114,3.66959122769139E-05,0,0,0
117,0.95624773231644,0.44692840823661,1,1,0,0.59545568996273,0.193094903112407,0.595327314870379,0.988410482897886,1,0,0,1,0,0,0,0.937794144829449,0.939170094294748,0.933735814097996,0.5,1,0.5,0.5,0,1,0,0.472777827279418,0.974777757054047,0.93538160695483,0,1,0,0,1,0.870035328295634,0.478745204361646,0.656251199079106,0.0152866185781342,0.975270135584013,0.938087955847768,0.968440480483385,0.977672306133026,1,0,0.958403803525895,0.279476046814597,0.961635335714012,3.66959122769139E-05,0,0,0
118,0.922004435552615,0.448289884546581,1,1,0,0.59545568996273,0.189882647429881,0.592923742798848,0.989080113732738,1,0,0,1,0,0,0,0.938249136227268,0.93868128103837,0.93559797506649,0.5,1,0.5,0.5,0,1,0,0.473091518497407,0.975327857691282,0.935997716890273,0,1,0,0,1,0.870035328295634,0.478745204361646,0.650613928502908,0.0152866185781342,0.975270135584013,0.933524446094427,0.968440480483385,0.971913495446041,1,0,0.958779558531973,0.305676977316461,0.96220309923145,3.66959122769139E-05,0,0,0
119,0.898903024015224,0.449651247139592,1,1,0,0.59545568996273,0.187875614043222,0.590423967834854,0.98938920503646,1,0,0,1,0,0,0,0.931801055011304,0.938762679256258,0.936415466282952,0.5,1,0.5,0.5,0,1,0,0.470900562325074,0.975547840733422,0.936746046627914,0,1,0,0,1,0.874677096158955,0.478745204361646,0.650613928502908,0.0150318525897885,0.975817379879432,0.928678861854923,0.970287027191456,0.971913495446041,1,0,0.958779558531973,0.305676977316461,0.96220309923145,3.66959122769139E-05,0,0,0
120,0.952222548461035,0.448178328208299,1,1,0,0.59545568996273,0.185065516735927,0.588597425588094,0.988667724034924,1,0,0,1,0,0,0,0.937718075955127,0.939278625251932,0.936120196551671,0.5,1,0.5,0.5,0,1,0,0.470900562325074,0.977270802843703,0.936327865729703,0,1,0,0,1,0.872613730555353,0.480769407940195,0.650613928502908,0.0150318525897885,0.975415839733391,0.945615451412736,0.970287027191456,0.972721672099199,1,0,0.95928082587619,0.320960580839905,0.962689862157903,3.66959122769139E-05,0,0,0
121,0.899078245829284,0.449963741347134,1,1,0,0.59545568996273,0.185065516735927,0.587154944791167,0.989363279953118,1,0,0,1,0,0,0,0.938249136227268,0.940256251764688,0.935915809573701,0.5,1,0.5,0.5,0,1,0,0.472152275726037,0.977710482864208,0.937186206921815,0,1,0,0,1,0.872613730555353,0.479082132915683,0.647541088444074,0.0150318525897885,0.97680230577982,0.926514821656397,0.967936852995939,0.972721672099199,1,0,0.960533603232563,0.29694333381584,0.963987643501596,3.66959122769139E-05,0,0,0
122,0.951289064264513,0.447910411049286,1,1,0,0.59545568996273,0.187875614043222,0.583309266982717,0.989543549718683,1,0,0,1,0,0,0,0.936732024285166,0.938518272628068,0.935893131406936,0.5,1,0.5,0.5,0,1,0,0.470588091695483,0.976170887633005,0.939607260252301,0,1,0,0,1,0.872613730555353,0.480432479386159,0.647541088444074,0.0150318525897885,0.977020862003888,0.926420429543189,0.97011919506859,0.972721672099199,1,0,0.9600952875595,0.305676977316461,0.964312152119232,3.66959122769139E-05,0,0,0
123,0.928421342526954,0.449629015473808,1,1,0,0.59545568996273,0.185868580656559,0.581290131421027,0.989852641022405,1,0,0,1,0,0,0,0.936352627812297,0.939903102204789,0.936892331434604,0.5,1,0.5,0.5,0,1,0,0.467458503045979,0.975071258486082,0.939915429696041,0,1,0,0,1,0.872613730555353,0.476045827547858,0.650613928502908,0.0150318525897885,0.973373705014759,0.93385353299495,0.97011919506859,0.975752492272323,1,0,0.958309767023333,0.305676977316461,0.961473081405194,3.66959122769139E-05,0,0,0
124,0.893711212593239,0.447664896131497,1,1,0,0.59545568996273,0.18707255012259,0.578405919947191,0.987277014137812,1,0,0,1,0,0,0,0.934759446995872,0.938572750081186,0.93916320966362,0.5,1,0.5,0.5,0,1,0,0.467458503045979,0.975071258486082,0.940751791492463,0,1,0,0,1,0.873645413357155,0.474527674863945,0.650613928502908,0.0150318525897885,0.974759601904355,0.925573838800215,0.970454859314323,0.973125760425778,1,0,0.958403803525895,0.299126744690995,0.962041098049479,3.66959122769139E-05,0,0,0
125,0.954672557422483,0.449896762057381,1,1,0,0.59545568996273,0.186269486201958,0.576963814210274,0.989079912763099,1,0,0,1,0,0,0,0.936352627812297,0.938627015559778,0.938481957533999,0.5,1,0.5,0.5,0,1,0,0.469962540142101,0.975657689222605,0.943348737226479,0,1,0,0,1,0.876482138689715,0.475033725758583,0.648565901387733,0.0150318525897885,0.974394772374075,0.93535939939243,0.970454859314323,0.978985514332518,1,0,0.958779558531973,0.283842868564908,0.962041098049479,3.66959122769139E-05,0,0,0
126,0.910512106698063,0.448624610419908,1,1,0,0.59545568996273,0.185868580656557,0.574560242138742,0.989285906642368,1,0,0,1,0,0,0,0.936352627812297,0.939142961555452,0.93734651841949,0.5,1,0.5,0.5,0,1,0,0.470588091695483,0.97595119065464,0.944889412731153,0,1,0,0,1,0.875192132815078,0.475033725758583,0.646517874272558,0.0150318525897885,0.975415839733391,0.938181980676489,0.969783399704011,0.972216482829085,1,0,0.958748278198481,0.283842868564908,0.962041098049479,3.66959122769139E-05,0,0,0
127,0.926612842119681,0.449227253452248,1,1,0,0.59545568996273,0.183861547269895,0.572348888322131,0.98696792283409,1,0,0,1,0,0,0,0.934911584744518,0.938572750081186,0.938186744498135,0.5,1,0.5,0.5,0,1,0,0.472465356649826,0.974814659280881,0.946209950850866,0,1,0,0,1,0.877513821491515,0.475033725758583,0.645491462556755,0.0150318525897885,0.973847812657072,0.931125343824099,0.970958486801769,0.978985514332518,1,0,0.957902536181678,0.29694333381584,0.961351580518716,3.66959122769139E-05,0,0,0
128,0.942480434171241,0.451280526891616,1,1,0,0.59545568996273,0.182255419428635,0.570041331613058,0.988204288048979,1,0,0,1,0,0,0,0.934911347769831,0.93868128103837,0.938005092382347,0.5,1,0.5,0.5,0,1,0,0.470588091695483,0.975290955464448,0.944845339463753,0,1,0,0,1,0.872613730555353,0.475033725758583,0.640368996610601,0.0149044695956157,0.973373705014759,0.944721113686427,0.97011919506859,0.978985514332518,1,0,0.956649758825305,0.290393101190374,0.959932045161697,3.66959122769139E-05,0,0,0
129,0.88875272668457,0.450700286100501,1,1,0,0.59545568996273,0.189079583509251,0.56725313550168,0.988049541427479,1,0,0,1,0,0,0,0.939311256771552,0.93857253810666,0.940344061807076,0.5,1,0.5,0.5,0,1,0,0.470588091695483,0.973824592559367,0.946033943971315,0,1,0,0,1,0.872613730555353,0.477733102572371,0.640368996610601,0.0150318525897885,0.974759601904355,0.925479813971494,0.970287027191456,0.972115697333112,1,0,0.957965292350747,0.288209690315219,0.961554588249873,3.66959122769139E-05,0,0,0
130,0.95362268368419,0.450209256264923,1,1,0,0.59545568996273,0.188277772418449,0.566724300888142,0.987637553668942,1,0,0,1,0,0,0,0.935669903740883,0.937920716439981,0.941956366073236,0.5,1,0.5,0.5,0,1,0,0.470588091695483,0.974558060075681,0.946342056177046,0,1,0,0,1,0.872613730555353,0.477733102572371,0.640368996610601,0.0150318525897885,0.975160857471979,0.933947925108157,0.969111940093698,0.97292387398627,1,0,0.958153169853787,0.307860251890295,0.961554588249873,3.66959122769139E-05,0,0,0
131,0.921945967566843,0.450677997576237,1,1,0,0.59545568996273,0.188277772418449,0.563599675948152,0.987225565910404,1,0,0,1,0,0,0,0.933849464200235,0.937920716439981,0.942092661855494,0.5,1,0.5,0.5,0,1,0,0.469649459218311,0.975071258486082,0.94792657599708,0,1,0,0,1,0.872613730555353,0.477227051677733,0.640368996610601,0.0150318525897885,0.976181924831295,0.926044330228306,0.968104685118806,0.972721672099199,1,0,0.958153169853787,0.288209690315219,0.961513834827534,3.66959122769139E-05,0,0,0
132,0.898261515461048,0.450811842438783,1,1,0,0.59545568996273,0.190685711350513,0.561003885621699,0.987174117682997,1,0,0,1,0,0,0,0.937111183783348,0.93868128103837,0.942115340022259,0.5,1,0.5,0.5,0,1,0,0.465894929309623,0.975217723138326,0.949071107237243,0,1,0,0,1,0.872613730555353,0.475540434716803,0.640368996610601,0.0150318525897885,0.97435834633673,0.93568885357744,0.969699483642577,0.975045416562701,1,0,0.958153169853787,0.288209690315219,0.962041098049479,3.66959122769139E-05,0,0,0
133,0.951347532250285,0.453043651506187,1,1,0,0.59545568996273,0.193897967033035,0.559561779884781,0.987869472631553,1,0,0,1,0,0,0,0.936732024285166,0.939658907551126,0.941411409725872,0.5,1,0.5,0.5,0,1,0,0.468085275187757,0.976501005228102,0.948630946943341,0,1,0,0,1,0.870551169696532,0.477733102572371,0.639345782439085,0.0150318525897885,0.976656032473608,0.941381395844405,0.96760105763136,0.972115697333112,1,0,0.959468898881313,0.288209690315219,0.963014117648691,3.66959122769139E-05,0,0,0
134,0.894586410947247,0.451972437737974,1,1,0,0.59545568996273,0.193897967033035,0.557350426068171,0.989028464535692,1,0,0,1,0,0,0,0.939159592972279,0.93868128103837,0.940866339987674,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.975437706180465,0.950611725503906,0,1,0,0,1,0.872356212227292,0.477733102572371,0.637807763637524,0.0150318525897885,0.976875157854509,0.941051941659395,0.969531585960288,0.972014596389576,1,0,0.959782093220406,0.288209690315219,0.963419626857311,3.66959122769139E-05,0,0,0
135,0.952514159816866,0.44833451845359,1,1,0,0.59545568996273,0.191087869725743,0.555235087614018,0.989904089249812,1,0,0,1,0,0,0,0.939766248169371,0.93868128103837,0.94204719213113,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.975364473854343,0.951470123934028,0,1,0,0,1,0.872613730555353,0.477733102572371,0.635246530664448,0.0146496704777527,0.974650323792321,0.928067333183751,0.970287027191456,0.979995892872746,1,0,0.959155313538051,0.288209690315219,0.96220309923145,3.66959122769139E-05,0,0,0
136,0.931921407369953,0.452999017599178,1,1,0,0.59545568996273,0.191087869725743,0.553023733797408,0.98995553747722,1,0,0,1,0,0,0,0.938552463825814,0.940283384503984,0.944726844316086,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.975584456896483,0.951844288802849,0,1,0,0,1,0.872613730555353,0.477733102572371,0.635246530664448,0.0146496704777527,0.974868880016389,0.927831903827462,0.969615567581144,0.972115697333112,1,0,0.959155313538051,0.288209690315219,0.962446607258099,3.66959122769139E-05,0,0,0
137,0.894819554317305,0.451704577437441,1,1,0,0.59545568996273,0.191087869725743,0.550908770403265,0.98895129219458,1,0,0,1,0,0,0,0.932180214509486,0.939007297858972,0.945794135539465,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.974924793833838,0.951998316286709,0,1,0,0,1,0.872613730555353,0.474359868650509,0.633710110635032,0.0146496704777527,0.973811102041311,0.929619844711105,0.969615567581144,0.978985514332518,1,0,0.958121889520294,0.29694333381584,0.961189579336745,3.66959122769139E-05,0,0,0
138,0.956422771987241,0.451012666591083,1,1,0,0.59545568996273,0.193696887845421,0.548841439630341,0.988822470656423,1,0,0,1,0,0,0,0.937111420758035,0.939170094294748,0.945907696459541,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.976244119959127,0.954441234536865,0,1,0,0,1,0.872613730555353,0.474359868650509,0.630124064718297,0.0146496704777527,0.976911583891854,0.945333009642087,0.970958486801769,0.972115697333112,1,0,0.959782093220406,0.310043799066772,0.96350113370199,3.66959122769139E-05,0,0,0
139,0.907886875922556,0.452775904922614,1,1,0,0.59545568996273,0.193094903112407,0.547158920427268,0.988487454269359,1,0,0,1,0,0,0,0.939918385918016,0.938409529696359,0.947202109523072,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.975584456896483,0.955079552820036,0,1,0,0,1,0.874677096158955,0.474359868650509,0.630124064718297,0.0146496704777527,0.974613897754976,0.928490444912995,0.97011919506859,0.972115697333112,1,0,0.958967631537096,0.288209690315219,0.96220309923145,3.66959122769139E-05,0,0,0
140,0.920837625842777,0.453512449675981,1,1,0,0.59545568996273,0.185065516735927,0.543938092594815,0.988049541427479,1,0,0,1,0,0,0,0.937642481030176,0.93870820180314,0.947769800732618,0.5,1,0.5,0.5,0,1,0,0.469336988588719,0.975657689222605,0.954595376496745,0,1,0,0,1,0.875192132815078,0.474359868650509,0.630124064718297,0.0146496704777527,0.974686749829665,0.929478440183537,0.967936852995939,0.973125760425778,1,0,0.95834124285891,0.301310155566151,0.961351580518716,3.66959122769139E-05,0,0,0
141,0.948372404276432,0.453356202572209,1,1,0,0.59545568996273,0.185065516735927,0.541967339774364,0.988616476777154,1,0,0,1,0,0,0,0.937945808628722,0.93868128103837,0.947747065870436,0.5,1,0.5,0.5,0,1,0,0.466519870568806,0.976024422980762,0.954705387951216,0,1,0,0,1,0.877772144564352,0.471660491836721,0.630124064718297,0.0147770700366842,0.974686749829665,0.923598215543618,0.970454859314323,0.972519470212129,1,0,0.95834124285891,0.279476046814597,0.961635588840859,3.66959122769139E-05,0,0,0
142,0.892777910539975,0.452374086042574,1,1,0,0.59545568996273,0.190485258577815,0.539948016682669,0.989028263566053,1,0,0,1,0,0,0,0.939766248169371,0.938898342952737,0.949109626825096,0.5,1,0.5,0.5,0,1,0,0.466519870568806,0.974850989380168,0.956906303896741,0,1,0,0,1,0.873645413357155,0.475033725758583,0.626024812943658,0.0146496704777527,0.975014868744184,0.935923915649242,0.970454859314323,0.973732050639428,1,0,0.958779558531973,0.279476046814597,0.961797843149676,3.66959122769139E-05,0,0,0
143,0.95653934367227,0.450387791892959,1,1,0,0.59545568996273,0.190685711350513,0.538025271543447,0.988873918883831,1,0,0,1,0,0,0,0.93438028749769,0.938735546516962,0.949631961701112,0.5,1,0.5,0.5,0,1,0,0.466519870568806,0.976317352285249,0.957324484794952,0,1,0,0,1,0.873645413357155,0.475033725758583,0.626024812943658,0.0146496704777527,0.974978158128422,0.930325398210998,0.970454859314323,0.97292387398627,1,0,0.958403803525895,0.305676977316461,0.962041098049479,3.66959122769139E-05,0,0,0
144,0.926671310105454,0.453624006014263,1,1,0,0.59545568996273,0.190685711350513,0.535621699471915,0.988667724034924,1,0,0,1,0,0,0,0.935518239941609,0.939170094294748,0.948223987717505,0.5,1,0.5,0.5,0,1,0,0.466519870568806,0.975657689222605,0.958468901559095,0,1,0,0,1,0.873645413357155,0.475033725758583,0.62192556116902,0.0146496704777527,0.975415839733391,0.932771880180174,0.967265393385627,0.97292387398627,1,0,0.958403803525895,0.279476046814597,0.961797590022829,3.66959122769139E-05,0,0,0
