timestamp,1_AIT_001_PV,1_AIT_002_PV,1_AIT_003_PV,1_AIT_004_PV,1_AIT_005_PV,1_FIT_001_PV,1_LS_001_AL,1_LS_002_AL,1_LT_001_PV,1_MV_001_STATUS,1_MV_002_STATUS,1_MV_003_STATUS,1_MV_004_STATUS,1_P_001_STATUS,1_P_002_STATUS,1_P_003_STATUS,1_P_004_STATUS,1_P_005_STATUS,1_P_006_STATUS,2_DPIT_001_PV,2_FIC_101_CO,2_FIC_101_PV,2_FIC_101_SP,2_FIC_201_CO,2_FIC_201_PV,2_FIC_201_SP,2_FIC_301_CO,2_FIC_301_PV,2_FIC_301_SP,2_FIC_401_CO,2_FIC_401_PV,2_FIC_401_SP,2_FIC_501_CO,2_FIC_501_PV,2_FIC_501_SP,2_FIC_601_CO,2_FIC_601_PV,2_FIC_601_SP,2_FIT_001_PV,2_FIT_002_PV,2_FIT_003_PV,2_FQ_101_PV,2_FQ_201_PV,2_FQ_301_PV,2_FQ_401_PV,2_FQ_501_PV,2_FQ_601_PV,2_LS_001_AL,2_LS_002_AL,2_LS_101_AH,2_LS_101_AL,2_LS_201_AH,2_LS_201_AL,2_LS_301_AH,2_LS_301_AL,2_LS_401_AH,2_LS_401_AL,2_LS_501_AH,2_LS_501_AL,2_LS_601_AH,2_LS_601_AL,2_LT_001_PV,2_LT_002_PV,2_MCV_007_CO,2_MCV_101_CO,2_MCV_201_CO,2_MCV_301_CO,2_MCV_401_CO,2_MCV_501_CO,2_MCV_601_CO,2_MV_001_STATUS,2_MV_002_STATUS,2_MV_003_STATUS,2_MV_004_STATUS,2_MV_005_STATUS,2_MV_006_STATUS,2_MV_009_STATUS,2_MV_101_STATUS,2_MV_201_STATUS,2_MV_301_STATUS,2_MV_401_STATUS,2_MV_501_STATUS,2_MV_601_STATUS,2_P_001_STATUS,2_P_002_STATUS,2_P_003_SPEED,2_P_003_STATUS,2_P_004_SPEED,2_P_004_STATUS,2_PIC_003_CO,2_PIC_003_PV,2_PIC_003_SP,2_PIT_001_PV,2_PIT_002_PV,2_PIT_003_PV,2_SV_101_STATUS,2_SV_201_STATUS,2_SV_301_STATUS,2_SV_401_STATUS,2_SV_501_STATUS,2_SV_601_STATUS,2A_AIT_001_PV,2A_AIT_002_PV,2A_AIT_003_PV,2A_AIT_004_PV,2B_AIT_001_PV,2B_AIT_002_PV,2B_AIT_003_PV,2B_AIT_004_PV,3_AIT_001_PV,3_AIT_002_PV,3_AIT_003_PV,3_AIT_004_PV,3_AIT_005_PV,3_FIT_001_PV,3_LS_001_AL,3_LT_001_PV,3_MV_001_STATUS,3_MV_002_STATUS,3_MV_003_STATUS,3_P_001_STATUS,3_P_002_STATUS,3_P_003_STATUS,3_P_004_STATUS,LEAK_DIFF_PRESSURE,PLANT_START_STOP_LOG,TOTAL_CONS_REQUIRED_FLOW
565,0.791275296181717,0.329946778548259,0.950774586025434,0.933081558660587,0.184261571547043,0.943252805340681,0,0,0.486625823793421,1,0,0,0.5,1,0,1,0,0,0,0.90835526623725,0.175481271474616,0.0360121135802245,0.0476190476190476,0.195258645545834,0.0438511322769229,0.0909090909090909,0.239702177772119,0.0417235498491878,0.152173913043478,0.183224400580915,0.0413989534847844,0.0930232558139535,0.166271391590648,0.0300409287876439,0,0.162938919930683,0.0351967228991642,0.0909090909090909,0,0.633299095258883,0,0.0374067965736771,0.0433320155968483,0.043638112787327,0.0418791891671324,0.0296943933285733,0.0359782814367159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393084861631497,0.88329178452147,0,0.19822,0.20404,0.203888,0.2709845,0.264511,0.237711,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206686013228663,0,0.944360048521049,0,1,0.0018198891305955,0,0.76587517136132,0.904927616368758,0.00180575161695502,0,0,0,0,0,0,0.169396399773937,9.50887110350528E-42,0.549998533337243,0.527946836122796,0.486112098758409,0.0168663034104014,0.87358624489834,0.33791879793023,0,0,0.118278453503322,0.60346546614116,0.282771039664871,0.00047122529966574,0,0.0769525708370074,0,0,0,0,0,0,0,0.181883442837726,0,0.305309734513274
566,0.791088651539119,0.318293417244527,0.950864892822252,0.933002740589787,0.184320137935558,0.911196310984187,0,0,0.48680747779704,1,0,0,0.5,1,0,1,0,0,0,0.908501085543726,0.172284005863979,0.0362373473453779,0.0476190476190476,0.191615380650877,0.043341991908837,0.0909090909090909,0.236334945829695,0.0426692251911992,0.152173913043478,0.181745132340651,0.0367657197456328,0.0930232558139535,0.163029943959088,0.0308677189544912,0,0.161900791222139,0.0350529775597447,0.0909090909090909,0,0.633275128606767,0,0.0369703898355309,0.0437486010000644,0.0432804405837763,0.0378252453971922,0.030279354260185,0.036165047713784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422927759153357,0.884340492513224,0,0.197123,0.200844,0.20236,0.267685,0.261235,0.234614,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00205177104869714,0,0.94440244756221,0,1,0.00182375735713741,0,0.760042420009829,0.906767759332941,0.00182458995330533,0,0,0,0,0,0,0.169396399773937,9.13923018795322E-42,0.549998533337243,0.527745457800053,0.486112098758409,0.0169079379975086,0.867772454306874,0.33786683098121,0,0,0.120754604640085,0.603309806033489,0.282784613387964,0.000450673487468155,0,0.0787354779341278,0,0,0,0,0,0,0,0.178863280617477,0,0.305309734513274
567,0.790990663101754,0.331403812909116,0.950717118063822,0.932852701370675,0.18482146622125,0.954182304918848,0,0,0.505052227023189,1,0,0,0.5,1,0,1,0,0,0,0.908886336550959,0.167845792413596,0.0368615757718676,0.0476190476190476,0.186005223234915,0.0441921538120569,0.0909090909090909,0.232102181985069,0.0427147085743821,0.152173913043478,0.180040178238487,0.0369282487820067,0.0930232558139535,0.159090982879187,0.0305208593275449,0,0.160125168363182,0.0354491925650772,0.0909090909090909,0,0.633364147600339,0,0.0377010603375171,0.0438008235045233,0.044291653541609,0.0371130773766043,0.0303445120031908,0.0356542629128559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431045816078353,0.903514869680553,0,0.195422,0.197083,0.200698,0.263626,0.256108,0.23051,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206293991161553,0,0.941859539215494,0,1,0.00193659155847018,0,0.762266883939887,0.907732406951072,0.00194315602846835,0,0,0,0,0,0,0.169396399773937,1.09750176257568E-41,0.549998533337243,0.527521704108116,0.486112098758409,0.0191069711498746,0.856032800052301,0.33784455943163,0,0,0.122500544239711,0.600484962385215,0.282764471734342,0.000459527107867956,0,0.0565641654844526,0,0,0,0,0,0,0,0.180297060310014,0,0.305309734513274
568,0.791527266449226,0.327033195423732,0.950696593791818,0.932734949072131,0.184634053778001,0.926250558916044,0,0,0.491432668196885,1,0,0,0.5,1,0,1,0,0,0,0.908886336550959,0.163759045671639,0.0365156525158052,0.0476190476190476,0.180853551474754,0.0442560526367765,0.0909090909090909,0.227875674997568,0.0424220672235559,0.152173913043478,0.178558858308569,0.0364575091949481,0.0930232558139535,0.155087088114905,0.0301004135928258,0,0.158712812261965,0.0353312354260851,0.0909090909090909,0,0.629007352626488,0,0.0373894580750851,0.0440385553630567,0.0440283305314582,0.0367788830919548,0.0304375481835026,0.0359332833440544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417537632288173,0.925282052511306,0,0.194069,0.19326,0.199254,0.259573,0.2514,0.226731,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207744197832503,0,0.943978457150598,0,1,0.00190681277041362,0,0.760391609115129,0.904329594948172,0.00190768328369729,0,0,0,0,0,0,0.169396399773937,1.02905433542986E-41,0.549998533337243,0.527812583907634,0.486112098758409,0.0168560599802401,0.867772454306874,0.337614420085968,0,0,0.12119967178159,0.601010868542826,0.282772353250977,0.00048043341072608,0,0.0592576971741892,0,0,0,0,0,0,0,0.178883398676134,0,0.305309734513274
569,0.791415279663666,0.335772488005749,0.951094764668697,0.93257541369991,0.184259228891502,0.894735844115638,0,0,0.486668742047023,1,0,0,0.5,1,0,1,0,0,0,0.907215715360714,0.159691764778148,0.0360781331295562,0.0476190476190476,0.175946988991201,0.0435863109445292,0.0909090909090909,0.223751363343097,0.0421594322713574,0.152173913043478,0.176881602016729,0.0367046061852076,0.0930232558139535,0.150928190362103,0.0305471169254726,0,0.157273315540917,0.0347858627429718,0.0909090909090909,0,0.624770390913215,0,0.0364188292954151,0.0437284629101096,0.0443537859372626,0.0372554441418649,0.0301905322622567,0.0358282877945109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356635772037073,0.929806478418588,0,0.19269,0.189289,0.197619,0.255618,0.246916,0.22297,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207763804913627,0,0.958217296120074,0,1,0.00194911412236011,0,0.758154212255244,0.901408605898875,0.00195000394739234,0,0,0,0,0,0,0.169396399773937,9.22064409641574E-42,0.549998533337243,0.527387451892956,0.486112098758409,0.016853086081161,0.879404705201124,0.337755473233309,0,0,0.119348698569347,0.602062496426642,0.282803879317517,0.00051515620323155,0,0.0697442582723067,0,0,0,0,0,0,0,0.181166552991457,0,0.305309734513274
570,0.79127762923975,0.324120097896393,0.951102974377499,0.932591557160194,0.184329508557721,0.94242448459715,0,0,0.517074328526456,1,0,0,0.5,1,0,1,0,0,0,0.907379537050706,0.157053601592912,0.0354272091467991,0.0476190476190476,0.171866028959442,0.0432459728192852,0.0909090909090909,0.220377353138789,0.0424865020163984,0.152173913043478,0.175665462974542,0.0366590187725662,0.0930232558139535,0.147695644929208,0.0306446914560434,0,0.156068689568409,0.0348885379854143,0.0909090909090909,0,0.628872968184269,0,0.036065352923176,0.0423843307365209,0.0443860027350089,0.0372469221876064,0.0305798578809133,0.0359537663468071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371409320975479,0.924645836329642,0,0.191492,0.1864105,0.196399,0.252517,0.2434445,0.220901,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207254259915145,0,0.9499112205443,0,1,0.00193802083539584,0,0.759111249062363,0.90060222860646,0.00193890559603276,0,0,0,0,0,0,0.169396399773937,9.59471518422555E-42,0.549998533337243,0.528797100152152,0.486112098758409,0.0149061734840549,0.879512108561449,0.337362009190726,0,0,0.118528059510984,0.6026024193712,0.282701419601262,0.000515865184552628,0,0.0637053793949614,0,0,0,0,0,0,0,0.18078725398313,0,0.305309734513274
571,0.791545930913486,0.300814346483305,0.950873102531053,0.93256401831618,0.185022934597743,0.929770922076052,0,0,0.516486947311456,1,0,0,0.5,1,0,1,0,0,0,0.907701779715634,0.153991515485515,0.0362322320292069,0.0476190476190476,0.169236028306182,0.0414810667782356,0.0909090909090909,0.217056526220038,0.0426616446273354,0.152173913043478,0.174307757346254,0.0367914865440823,0.0930232558139535,0.144582493690174,0.0305095134518971,0,0.154659465077173,0.0353853588096982,0.0909090909090909,0,0.624667676689863,0,0.0357907176483081,0.0415921187571153,0.044699623398784,0.037641438540635,0.0299723672819438,0.0362666563101164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382370341155589,0.907801588443038,0,0.190186,0.18323,0.19511,0.249198,0.240783,0.217699,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00205647435705948,0,0.951521349985471,0,1,0.00198805864042616,0,0.757921419518377,0.905699935489817,0.00198896624471854,0,0,0,0,0,0,0.169396399773937,9.05710745192947E-42,0.549998533337243,0.527253199677794,0.486112098758409,0.0230903437496902,0.873264034817368,0.337517910037787,0,0,0.118391394872425,0.602506238392348,0.282874812967232,0.00040532462126019,0,0.0522986081822037,0,0,0,0,0,0,0,0.182290220170071,0,0.305309734513274
572,0.790766689530635,0.309553639065322,0.950585762722996,0.932457661401366,0.183584544095805,0.895058503940153,0,0,0.500254864559473,1,0,0,0.5,1,0,1,0,0,0,0.907982616898477,0.150420613727922,0.03604264562362,0.0476190476190476,0.165608629859934,0.0408868418788387,0.0909090909090909,0.212986440660645,0.0428912725410435,0.152173913043478,0.172646914571644,0.0367828976112658,0.0930232558139535,0.140302107108531,0.0307931603430915,0,0.154420418848659,0.0324461407066616,0.0909090909090909,0,0.624772102816938,0,0.036880753069225,0.0408412069282948,0.0446411071743061,0.0372116646905759,0.0307931603430915,0.0328735743265592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40209031749162,0.880746919794813,0,0.189997,0.179326,0.193343,0.24537,0.237201,0.214504,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206627072429918,0,0.955928782020325,0,1,0.00203421510628221,0,0.753627686816171,0.906335020214526,0.00203514378229033,0,0,0,0,0,0,0.169396399773937,8.9984013406967E-42,0.549998533337243,0.526984695247471,0.486112098758409,0.0169119031962807,0.867772454306874,0.33782228788205,0,0,0.119260875956141,0.601976735822297,0.277215884023308,0.000503821148207977,0,0.0462213872167503,0,0,0,0,0,0,0,0.18194674111984,0,0.305309734513274
573,0.791359286270887,0.321207485966241,0.95075816660783,0.932448165248258,0.184465382579076,0.946428837493932,0,0,0.526893126661647,1,0,0,0.5,1,0,1,0,0,0,0.907258921081151,0.146721021083244,0.0357354069461006,0.0476190476190476,0.161268882578541,0.0421275725342212,0.0909090909090909,0.208880899577547,0.041479708378235,0.152173913043478,0.170609586745592,0.0374422633767178,0.0930232558139535,0.136236420612339,0.0301331545482665,0,0.154687649566998,0.0321729768058378,0.0909090909090909,0,0.616180058033536,0,0.036500941807615,0.0400718636273124,0.0443689081076333,0.0379773037967077,0.0307189258995675,0.0330519538623427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398967987905081,0.859680873164261,0,0.190213,0.175261,0.191505,0.241358,0.233502,0.210976,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.002071366174284,0,0.94669096166196,0,1,0.00199010421107205,0,0.753291430640697,0.903736582082196,0.00199101274922456,0,0,0,0,0,0,0.169396399773937,1.06181482639421E-41,0.549998533337243,0.527745457800053,0.486112098758409,0.0210155534921836,0.861739187283442,0.338312261972814,0,0,0.120841869058716,0.600960149905848,0.277147577545804,0.000513738240589394,0,0.0565162378743143,0,0,0,0,0,0,0,0.179897643243031,0,0.305309734513274
574,0.791214636672873,0.305184478371501,0.950561133596591,0.932389289098986,0.18447943851232,0.921398622002625,0,0,0.526968483130182,1,0,0,0.5,1,0,1,0,0,0,0.905849334451882,0.145941846426568,0.0329421246094856,0.0476190476190476,0.159281746657459,0.0402697227481251,0.0909090909090909,0.20451622032855,0.0436788615408115,0.152173913043478,0.168811280764189,0.038071402705527,0.0930232558139535,0.132778701919094,0.0304435452892021,0,0.15464537283226,0.0325835185891855,0.0909090909090909,0,0.615704148798671,0,0.0337282541695654,0.0393728329793922,0.045837402347763,0.0379320204711377,0.0305127551306536,0.033459517232076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410898573588376,0.859236420729661,0,0.1901725,0.1719595,0.189752,0.2371725,0.231686,0.2102555,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00204971230517911,0,0.954826924011611,0,1,0.00224313867744259,0,0.750071131114042,0.901972068292644,0.00224416273289582,0,0,0,0,0,0,0.169396399773937,1.00457700082401E-41,0.549998533337243,0.525776425311019,0.486112098758409,0.0209811884361586,0.879185228769157,0.337963341029391,0,0,0.120292791661317,0.601227575446278,0.27712480871997,0.000430476165931109,0,0.0454353744104905,0,0,0,0,0,0,0,0.17655166660942,0,0.305309734513274
575,0.790997662275852,0.309554610259697,0.950618601558203,0.932373145638702,0.184650452366785,0.903413948649613,0,0,0.512619313992638,1,0,0,0.5,1,0,1,0,0,0,0.905804328493093,0.143941730496626,0.0337067045234165,0.0476190476190476,0.15784172965738,0.0390283086828525,0.0909090909090909,0.200244351126896,0.0445893188465389,0.152173913043478,0.167194549317131,0.0377709552287342,0.0930232558139535,0.130027922531601,0.029793912866398,0,0.154632324457342,0.0326653404102947,0.0909090909090909,0,0.607602136455846,0,0.0342279627846466,0.0396945304333301,0.0465762518675059,0.0379676121624529,0.0294073426746845,0.0334622590513421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410471307434428,0.864081451651565,0,0.1901955,0.169333,0.188176,0.233076,0.23037,0.208406,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207558050117196,0,0.951266955738504,0,1,0.00236835120370949,0,0.750549649517601,0.899966142170828,0.00231589533955563,0,0,0,0,0,0,0.169396399773937,1.02325460706271E-41,0.549998533337243,0.528394343506667,0.486112098758409,0.022974692118837,0.879077825408833,0.337889102530791,0,0,0.120377823301646,0.601014003876748,0.277091093343254,0.000410637658111437,0,0.0666385491353863,0,0,0,0,0,0,0,0.176859325701556,0,0.305309734513274
576,0.791013993682079,0.312467707787036,0.950635020975806,0.932415878327689,0.184957340242605,0.946616654406709,0,0,0.519714799221922,1,0,0,0.5,1,0,1,0,0,0,0.906301194278123,0.142113022176792,0.0322183073712921,0.0476190476190476,0.155252762923195,0.0392176132223959,0.0909090909090909,0.194467186382076,0.0450416258237467,0.152173913043478,0.164647376612154,0.0380474527967118,0.0930232558139535,0.126074299006839,0.0300884193814268,0,0.15428367187951,0.0336120220642569,0.0909090909090909,0,0.607627387035753,0,0.0337094435343005,0.0390683723651613,0.0463942927088061,0.037939874036827,0.0294650445565503,0.0335651579155645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404423848024713,0.887206961024018,0,0.190035,0.165743,0.185899,0.227808,0.227962,0.206506,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00203491613225276,0,0.948385889185453,0,1,0.00236926908797367,0,0.743333074674737,0.898817179743001,0.00237035072548191,0,0,0,0,0,0,0.169396399773937,9.43243164560647E-42,0.549998533337243,0.528685223306185,0.486112098758409,0.0167959211321965,0.879404705201124,0.33782228788205,0,0,0.120006623908962,0.601037795528276,0.27721938691959,0.000465553449097118,0,0.0572255665043517,0,0,0,0,0,0,0,0.180838775840665,0,0.305309734513274
577,0.791051322610599,0.332859876075598,0.950536504470187,0.932425374480798,0.185350906373429,0.907815606554192,0,0,0.53431199594133,1,0,0,0.5,1,0,1,0,0,0,0.904886206933798,0.139046069607279,0.0335470107467038,0.0476190476190476,0.152182331538528,0.0400383885003438,0.0909090909090909,0.191071798582592,0.0422055473681956,0.152173913043478,0.165834279076777,0.0338174033845813,0.0930232558139535,0.121994997383277,0.0302835684425685,0,0.154218951939912,0.0332041864500899,0.0909090909090909,0,0.59942565630109,0,0.0348753757792428,0.0404490261595154,0.0435920887905466,0.0336464800619356,0.0302832442746929,0.0333080720384949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402287517254976,0.902158540677885,0,0.189764,0.161663,0.18685,0.22428,0.225198,0.203879,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00205666803676327,0,0.94669096166196,0,1,0.00257146587874083,0,0.742376037867619,0.898850236203435,0.00257263982473106,0,0,0,0,0,0,0.169396399773937,1.03880957474144E-41,0.549998533337243,0.529043229213281,0.486112098758409,0.0168378861525346,0.856140203412625,0.337592148536388,0,0,0.120900107359423,0.600411097606634,0.277110797134841,0.000571840124463089,0,0.0425788888462879,0,0,0,0,0,0,0,0.181372640421596,0,0.305309734513274
578,0.790794686227025,0.331403812909116,0.950479036508575,0.93247380486165,0.184374019012992,0.926192769096727,0,0,0.518253083352139,1,0,0,0.5,1,0,1,0,0,0,0.905597301082663,0.136940513664809,0.0335896916660054,0.0476190476190476,0.149915070729893,0.0399341684921114,0.0909090909090909,0.188598775804191,0.0414438586282957,0.152173913043478,0.166159471886876,0.0334882160172101,0.0930232558139535,0.118813246848648,0.030500274667441,0,0.153999739241276,0.0329886480341718,0.0909090909090909,0,0.607084285579779,0,0.0344747910334707,0.0395865015270475,0.0431591344779764,0.0337791551929414,0.0303709316850564,0.0336308002944649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404900414119501,0.902721846684884,0,0.189506,0.158705,0.187197,0.2219215,0.223221,0.201808,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00208302640978422,0,0.953682666961737,0,1,0.00252993817210272,0,0.743682263780036,0.897771894395628,0.00252387791928948,0,0,0,0,0,0,0.169396399773937,1.03969687495649E-41,0.549998533337243,0.53065425579522,0.486112098758409,0.0145922619145963,0.862066067075734,0.338148937275893,0,0,0.120539141533956,0.600656668025311,0.277052999346184,0.000542434691865703,0,0.0504198458648064,0,0,0,0,0,0,0,0.178661118662198,0,0.305309734513274
579,0.7907713556467,0.329946778548259,0.950593972431798,0.932469056785096,0.18440447353502,0.949689146467017,0,0,0.518036994935746,1,0,0,0.5,1,0,1,0,0,0,0.905667510378374,0.134777641612966,0.0339197894126639,0.0476190476190476,0.148633718216904,0.0368629244462347,0.0909090909090909,0.185477125503899,0.0425157187729569,0.152173913043478,0.166337968886742,0.0334163662907643,0.0930232558139535,0.116539520577851,0.028112940347211,0,0.15376904397271,0.03293261441349,0.0909090909090909,0,0.598991688707427,0,0.0351537731811637,0.0365036671461807,0.0444129596474088,0.033902472883977,0.0273718925834734,0.0342012599853026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393347794649312,0.896633347715614,0,0.189295,0.156189,0.187192,0.219199,0.221403,0.199952,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00207273866996269,0,0.939316630868777,0,1,0.0025686335501542,0,0.73945319572696,0.897796436313223,0.00256980620310733,0,0,0,0,0,0,0.169396399773937,9.49539072220668E-42,0.549998533337243,0.528752349413765,0.486112098758409,0.0188498940961495,0.856032800052301,0.337755473233309,0,0,0.11928804142548,0.601288991104873,0.27712480871997,0.000498149297639354,0,0.0574939611211232,0,0,0,0,0,0,0,0.178964361595117,0,0.305309734513274
580,0.791004661449949,0.321207485966241,0.95055292388779,0.932436769864528,0.184301396691233,0.912771083560552,0,0,0.544519553606246,1,0,0,0.5,1,0,1,0,0,0,0.905080632675766,0.132413622460302,0.0326061122785044,0.0476190476190476,0.14943360607941,0.0349169147843223,0.0909090909090909,0.181153637230969,0.0433701114917747,0.152173913043478,0.16583325323195,0.0342630368603301,0.0930232558139535,0.115545616279838,0.026071298649575,0,0.15281077131867,0.0338234216331928,0.0909090909090909,0,0.590441585565228,0,0.0327172234167612,0.0348066064130464,0.0448179708190766,0.0355156286959799,0.0260064002408697,0.0345667283651267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394695326365607,0.870591431356568,0,0.188415,0.155505,0.186849,0.214769,0.222686,0.197746,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00208919905367714,0,0.939316630868777,0,1,0.00280463470710798,0,0.740048110498953,0.898691965877719,0.00280591510118036,0,0,0,0,0,0,0.169396399773937,1.00243153168776E-41,0.549998533337243,0.529468361227959,0.486112098758409,0.0189275459054367,0.861846590643767,0.337800016332469,0,0,0.119086905313454,0.601810194261601,0.277139696029169,0.000430830656591648,0,0.066140101989955,0,0,0,0,0,0,0,0.180180277432936,0,0.305309734513274
581,0.79079002011096,0.335772488005749,0.950569343305393,0.932373145638702,0.184128040181228,0.944141323812667,0,0,0.534609429419784,1,0,0,0.5,1,0,1,0,0,0,0.905037426955329,0.13150197189045,0.0316997421944591,0.0476190476190476,0.148994816704766,0.0355682044095383,0.0909090909090909,0.178738490380969,0.0397974549141226,0.152173913043478,0.164981802025695,0.0350533838512339,0.0930232558139535,0.113388142250432,0.026965710235283,0,0.151700093645577,0.0344571427807334,0.0909090909090909,0,0.590465552217343,0,0.0321594471884708,0.0356367053074516,0.0412267840988669,0.0350639651202762,0.026484661316211,0.0345528579853099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400611319266414,0.840336705179219,0,0.187351,0.153445,0.186019,0.212453,0.222285,0.196903,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206783929078911,0,0.942283529627106,0,1,0.00301947207545617,0,0.740617159411293,0.895575142343122,0.00301271700523766,0,0,0,0,0,0,0.169396399773937,9.4668350975967E-42,0.549998533337243,0.528349592768281,0.486112098758409,0.0352304606569673,0.860978024338535,0.337755473233309,0,0,0.118340971295774,0.603472105671819,0.277144512511557,0.000480078920065541,0,0.0535063839576715,0,0,0,0,0,0,0,0.177992806567319,0,0.305309734513274
582,0.790734026718181,0.308097333100247,0.950388729711757,0.932436769864528,0.184535662245295,0.930310293723003,0,0,0.544115323543247,1,0,0,0.5,1,0,1,0,0,0,0.904522558786784,0.130212900147551,0.0316613773231768,0.0476190476190476,0.148942840407271,0.0354706476477339,0.0909090909090909,0.176723782386926,0.0389703838108973,0.152173913043478,0.16436834681926,0.0351894854020185,0.0930232558139535,0.111431753179106,0.0269157559656452,0,0.15078148805129,0.0342895194779551,0.0909090909090909,0,0.590430886166962,0,0.0324190339551268,0.0360889590225367,0.0405743939445044,0.0351411640000302,0.0270431863575635,0.0351107375642207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388615000328667,0.820806766064209,0,0.186471,0.151577,0.1854275,0.210521,0.2222375,0.195711,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00206607465348794,0,0.950970679511853,0,1,0.00303390908366853,0,0.737409792814464,0.895754949453667,0.00297490914635076,0,0,0,0,0,0,0.169396399773937,1.02806197684412E-41,0.549998533337243,0.53009487156538,0.486112098758409,0.018689303545879,0.856032800052301,0.338148937275893,0,0,0.118614114508035,0.601967422036233,0.277202748162249,0.00040532462126019,0,0.0462980713929699,0,0,0,0,0,0,0,0.180628762935666,0,0.305309734513274
583,0.790804018459155,0.319750451605384,0.950364100585352,0.932388339483675,0.184519263656511,0.907464051820019,0,0,0.558458504087265,1,0,0,0.5,1,0,1,0,0,0,0.904410944008987,0.12938722374176,0.0314986463274875,0.0476190476190476,0.148454810329737,0.035762292818312,0.0909090909090909,0.174798234606906,0.0393816294005094,0.152173913043478,0.163984680854032,0.0352433314039066,0.0930232558139535,0.110285464186298,0.0264790370035685,0,0.149940650771519,0.0344132073281533,0.0909090909090909,0,0.590458704602453,0,0.0322628238970572,0.0356619632507847,0.0410704668812305,0.0350666386745534,0.0266977530692701,0.034660272787147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395286925655688,0.824158636559758,0,0.185791,0.150531,0.1851475,0.2086645,0.2217615,0.195009,0,0,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.00203677760940582,0,0.947749903568035,0,1,0.00300373691664161,0,0.735650914358138,0.897782913215772,0.00300510820643322,0,0,0,0,0,0,0.169396399773937,9.75931507005368E-42,0.549998533337243,0.531236015394255,0.486112098758409,0.0187183816702078,0.86766972065787,0.33791879793023,0,0,0.121098359466143,0.600739938805659,0.277170784233674,0.000336588017570328,0,0.0686227521950844,0,0,0,0,0,0,0,0.180581657237349,0,0.305309734513274
